b1,b2,b3,b4,b5,b6,b7,col,row
-60.0,-56.0,-50.0,-67.0,-64.0,-63.0,-52.0,4,12
-60.0,-56.0,-49.0,-67.0,-64.0,-63.0,-52.0,4,12
-60.0,-56.0,-49.0,-67.0,-64.0,-63.0,-52.0,4,12
-59.0,-56.0,-50.0,-67.0,-63.0,-63.0,-54.0,4,12
-60.0,-58.0,-49.0,-65.0,-64.0,-63.0,-52.0,4,12
-60.0,-56.0,-49.0,-67.0,-64.0,-63.0,-52.0,4,12
-60.0,-58.0,-49.0,-67.0,-64.0,-62.0,-54.0,4,12
-60.0,-56.0,-49.0,-65.0,-64.0,-63.0,-52.0,4,12
-60.0,-58.0,-49.0,-67.0,-64.0,-62.0,-52.0,4,12
-60.0,-58.0,-49.0,-67.0,-64.0,-62.0,-52.0,4,12
-60.0,-56.0,-49.0,-67.0,-64.0,-63.0,-52.0,4,12
-60.0,-58.0,-49.0,-67.0,-63.0,-61.0,-52.0,4,12
-60.0,-56.0,-49.0,-67.0,-63.0,-62.0,-54.0,4,12
-60.0,-58.0,-48.0,-67.0,-65.0,-65.0,-52.0,4,12
-60.0,-55.0,-51.0,-67.0,-63.0,-62.0,-54.0,4,12
-60.0,-57.0,-49.0,-67.0,-64.0,-63.0,-52.0,4,12
-57.0,-57.0,-57.0,-57.0,-55.0,-55.0,-55.0,5,12
-57.0,-57.0,-57.0,-56.0,-54.0,-52.0,-53.0,5,12
-57.0,-57.0,-57.0,-57.0,-57.0,-55.0,-55.0,5,12
-57.0,-57.0,-61.0,-57.0,-57.0,-55.0,-53.0,5,12
-57.0,-57.0,-59.0,-56.0,-56.0,-55.0,-53.0,5,12
-57.0,-57.0,-59.0,-57.0,-57.0,-55.0,-53.0,5,12
-57.0,-57.0,-59.0,-56.0,-57.0,-52.0,-52.0,5,12
-55.0,-56.0,-57.0,-57.0,-56.0,-55.0,-55.0,5,12
-57.0,-57.0,-59.0,-57.0,-56.0,-56.0,-55.0,5,12
-57.0,-57.0,-59.0,-57.0,-57.0,-55.0,-55.0,5,12
-57.0,-57.0,-59.0,-58.0,-57.0,-54.0,-55.0,5,12
-57.0,-57.0,-58.0,-57.0,-57.0,-52.0,-53.0,5,12
-57.0,-55.0,-60.0,-56.0,-57.0,-55.0,-55.0,5,12
-57.0,-57.0,-59.0,-57.0,-56.0,-53.0,-55.0,5,12
-57.0,-57.0,-60.0,-58.0,-57.0,-54.0,-55.0,5,12
-57.0,-57.0,-59.0,-57.0,-56.0,-55.0,-55.0,5,12
-59.0,-59.0,-57.0,-57.0,-56.0,-56.0,-55.0,6,12
-59.0,-59.0,-57.0,-56.0,-57.0,-53.0,-55.0,6,12
-58.0,-59.0,-58.0,-56.0,-56.0,-54.0,-54.0,6,12
-56.0,-59.0,-57.0,-56.0,-57.0,-53.0,-52.0,6,12
-58.0,-59.0,-60.0,-56.0,-57.0,-55.0,-52.0,6,12
-58.0,-59.0,-58.0,-57.0,-56.0,-54.0,-52.0,6,12
-57.0,-59.0,-58.0,-56.0,-54.0,-55.0,-54.0,6,12
-57.0,-59.0,-57.0,-55.0,-56.0,-55.0,-54.0,6,12
-58.0,-59.0,-57.0,-55.0,-55.0,-53.0,-55.0,6,12
-58.0,-57.0,-56.0,-56.0,-57.0,-55.0,-52.0,6,12
-59.0,-58.0,-57.0,-57.0,-55.0,-53.0,-55.0,6,12
-58.0,-59.0,-58.0,-56.0,-57.0,-55.0,-55.0,6,12
-58.0,-59.0,-57.0,-56.0,-56.0,-53.0,-53.0,6,12
-58.0,-59.0,-57.0,-56.0,-56.0,-55.0,-53.0,6,12
-58.0,-59.0,-57.0,-57.0,-56.0,-54.0,-50.0,6,12
-58.0,-59.0,-59.0,-55.0,-58.0,-56.0,-55.0,6,12
-58.0,-56.0,-56.0,-54.0,-54.0,-47.0,-55.0,1,13
-59.0,-54.0,-54.0,-52.0,-55.0,-48.0,-55.0,1,13
-58.0,-55.0,-53.0,-61.0,-56.0,-46.0,-54.0,1,13
-60.0,-55.0,-55.0,-59.0,-55.0,-47.0,-54.0,1,13
-58.0,-54.0,-55.0,-61.0,-54.0,-47.0,-54.0,1,13
-58.0,-55.0,-55.0,-60.0,-54.0,-46.0,-54.0,1,13
-60.0,-56.0,-54.0,-59.0,-54.0,-47.0,-57.0,1,13
-54.0,-56.0,-57.0,-58.0,-53.0,-47.0,-57.0,1,13
-56.0,-55.0,-55.0,-60.0,-52.0,-47.0,-58.0,1,13
-57.0,-56.0,-54.0,-52.0,-52.0,-48.0,-56.0,1,13
-56.0,-55.0,-55.0,-59.0,-55.0,-47.0,-57.0,1,13
-58.0,-56.0,-53.0,-58.0,-54.0,-47.0,-57.0,1,13
-58.0,-55.0,-56.0,-51.0,-54.0,-47.0,-55.0,1,13
-54.0,-53.0,-55.0,-51.0,-53.0,-47.0,-57.0,1,13
-55.0,-55.0,-55.0,-51.0,-55.0,-47.0,-55.0,1,13
-59.0,-55.0,-52.0,-57.0,-54.0,-47.0,-55.0,1,13
-59.0,-61.0,-55.0,-62.0,-59.0,-55.0,-55.0,2,13
-61.0,-59.0,-57.0,-61.0,-59.0,-56.0,-56.0,2,13
-60.0,-60.0,-55.0,-58.0,-59.0,-54.0,-60.0,2,13
-60.0,-60.0,-56.0,-62.0,-56.0,-56.0,-57.0,2,13
-60.0,-60.0,-56.0,-63.0,-57.0,-54.0,-55.0,2,13
-62.0,-61.0,-55.0,-63.0,-56.0,-54.0,-56.0,2,13
-61.0,-61.0,-56.0,-58.0,-57.0,-54.0,-56.0,2,13
-61.0,-61.0,-55.0,-57.0,-58.0,-53.0,-55.0,2,13
-60.0,-60.0,-56.0,-61.0,-53.0,-53.0,-58.0,2,13
-59.0,-59.0,-58.0,-60.0,-59.0,-56.0,-56.0,2,13
-60.0,-59.0,-56.0,-57.0,-59.0,-58.0,-56.0,2,13
-58.0,-60.0,-54.0,-59.0,-58.0,-58.0,-57.0,2,13
-61.0,-58.0,-54.0,-59.0,-58.0,-53.0,-53.0,2,13
-60.0,-60.0,-55.0,-59.0,-57.0,-53.0,-56.0,2,13
-61.0,-60.0,-56.0,-62.0,-56.0,-53.0,-60.0,2,13
-59.0,-59.0,-53.0,-57.0,-56.0,-55.0,-56.0,2,13
-59.0,-59.0,-52.0,-58.0,-59.0,-60.0,-57.0,3,13
-58.0,-60.0,-51.0,-54.0,-57.0,-61.0,-55.0,3,13
-58.0,-60.0,-53.0,-58.0,-59.0,-60.0,-56.0,3,13
-58.0,-61.0,-53.0,-58.0,-60.0,-61.0,-57.0,3,13
-58.0,-61.0,-53.0,-58.0,-60.0,-61.0,-56.0,3,13
-58.0,-61.0,-51.0,-58.0,-57.0,-61.0,-57.0,3,13
-58.0,-58.0,-53.0,-58.0,-61.0,-61.0,-57.0,3,13
-58.0,-60.0,-52.0,-57.0,-62.0,-61.0,-57.0,3,13
-57.0,-60.0,-50.0,-58.0,-62.0,-61.0,-55.0,3,13
-58.0,-60.0,-54.0,-55.0,-60.0,-61.0,-56.0,3,13
-58.0,-60.0,-53.0,-55.0,-60.0,-61.0,-55.0,3,13
-58.0,-61.0,-53.0,-57.0,-60.0,-61.0,-57.0,3,13
-58.0,-60.0,-53.0,-55.0,-60.0,-61.0,-57.0,3,13
-58.0,-60.0,-53.0,-59.0,-59.0,-61.0,-55.0,3,13
-58.0,-60.0,-51.0,-57.0,-60.0,-61.0,-57.0,3,13
-59.0,-60.0,-50.0,-57.0,-58.0,-60.0,-57.0,3,13
-61.0,-56.0,-59.0,-61.0,-64.0,-53.0,-55.0,4,13
-61.0,-56.0,-59.0,-62.0,-63.0,-53.0,-57.0,4,13
-62.0,-56.0,-57.0,-61.0,-65.0,-52.0,-56.0,4,13
-61.0,-56.0,-57.0,-61.0,-64.0,-53.0,-56.0,4,13
-62.0,-56.0,-60.0,-60.0,-65.0,-52.0,-55.0,4,13
-62.0,-55.0,-57.0,-62.0,-65.0,-53.0,-56.0,4,13
-61.0,-56.0,-59.0,-62.0,-65.0,-52.0,-56.0,4,13
-62.0,-57.0,-56.0,-62.0,-63.0,-53.0,-56.0,4,13
-61.0,-56.0,-60.0,-61.0,-65.0,-52.0,-56.0,4,13
-62.0,-56.0,-59.0,-62.0,-64.0,-52.0,-54.0,4,13
-61.0,-56.0,-57.0,-62.0,-65.0,-53.0,-55.0,4,13
-61.0,-55.0,-58.0,-62.0,-65.0,-53.0,-56.0,4,13
-61.0,-56.0,-58.0,-61.0,-64.0,-53.0,-56.0,4,13
-61.0,-56.0,-56.0,-61.0,-64.0,-53.0,-54.0,4,13
-61.0,-56.0,-57.0,-61.0,-63.0,-53.0,-54.0,4,13
-62.0,-55.0,-57.0,-62.0,-64.0,-52.0,-56.0,4,13
-57.0,-58.0,-47.0,-65.0,-54.0,-60.0,-57.0,5,13
-57.0,-59.0,-46.0,-55.0,-54.0,-55.0,-58.0,5,13
-57.0,-59.0,-47.0,-62.0,-53.0,-55.0,-57.0,5,13
-57.0,-59.0,-47.0,-62.0,-53.0,-55.0,-57.0,5,13
-58.0,-59.0,-47.0,-59.0,-55.0,-56.0,-57.0,5,13
-57.0,-59.0,-47.0,-56.0,-55.0,-59.0,-56.0,5,13
-57.0,-59.0,-49.0,-56.0,-53.0,-59.0,-57.0,5,13
-57.0,-60.0,-47.0,-61.0,-54.0,-59.0,-58.0,5,13
-57.0,-59.0,-47.0,-63.0,-54.0,-59.0,-57.0,5,13
-57.0,-59.0,-47.0,-63.0,-54.0,-59.0,-57.0,5,13
-57.0,-60.0,-45.0,-65.0,-54.0,-59.0,-57.0,5,13
-58.0,-59.0,-48.0,-64.0,-53.0,-59.0,-57.0,5,13
-56.0,-59.0,-47.0,-56.0,-55.0,-55.0,-59.0,5,13
-57.0,-59.0,-45.0,-56.0,-54.0,-59.0,-57.0,5,13
-58.0,-59.0,-47.0,-62.0,-55.0,-58.0,-57.0,5,13
-57.0,-59.0,-47.0,-63.0,-54.0,-59.0,-57.0,5,13
-60.0,-59.0,-52.0,-62.0,-56.0,-56.0,-58.0,6,13
-61.0,-59.0,-52.0,-61.0,-59.0,-55.0,-57.0,6,13
-59.0,-59.0,-50.0,-58.0,-55.0,-56.0,-57.0,6,13
-58.0,-61.0,-54.0,-57.0,-54.0,-54.0,-57.0,6,13
-58.0,-61.0,-53.0,-60.0,-56.0,-57.0,-58.0,6,13
-59.0,-61.0,-52.0,-60.0,-56.0,-60.0,-57.0,6,13
-60.0,-62.0,-53.0,-61.0,-55.0,-57.0,-56.0,6,13
-58.0,-58.0,-49.0,-61.0,-54.0,-57.0,-58.0,6,13
-58.0,-59.0,-50.0,-58.0,-56.0,-59.0,-57.0,6,13
-57.0,-61.0,-52.0,-54.0,-54.0,-59.0,-57.0,6,13
-58.0,-59.0,-51.0,-57.0,-55.0,-55.0,-57.0,6,13
-57.0,-60.0,-52.0,-57.0,-52.0,-54.0,-57.0,6,13
-57.0,-61.0,-52.0,-58.0,-53.0,-52.0,-57.0,6,13
-57.0,-60.0,-49.0,-58.0,-56.0,-56.0,-57.0,6,13
-57.0,-60.0,-52.0,-62.0,-54.0,-56.0,-57.0,6,13
-57.0,-60.0,-52.0,-58.0,-53.0,-57.0,-58.0,6,13
-60.0,-58.0,-55.0,-62.0,-61.0,-53.0,-59.0,2,14
-59.0,-57.0,-55.0,-60.0,-60.0,-56.0,-59.0,2,14
-58.0,-57.0,-55.0,-59.0,-59.0,-55.0,-59.0,2,14
-58.0,-56.0,-57.0,-61.0,-65.0,-52.0,-59.0,2,14
-59.0,-57.0,-63.0,-61.0,-62.0,-57.0,-60.0,2,14
-57.0,-56.0,-59.0,-61.0,-60.0,-58.0,-60.0,2,14
-59.0,-57.0,-63.0,-58.0,-60.0,-57.0,-59.0,2,14
-56.0,-57.0,-62.0,-60.0,-61.0,-57.0,-59.0,2,14
-58.0,-56.0,-63.0,-62.0,-61.0,-55.0,-61.0,2,14
-58.0,-57.0,-61.0,-60.0,-65.0,-53.0,-59.0,2,14
-57.0,-57.0,-61.0,-60.0,-66.0,-53.0,-59.0,2,14
-58.0,-54.0,-59.0,-58.0,-62.0,-54.0,-58.0,2,14
-58.0,-57.0,-61.0,-58.0,-64.0,-54.0,-58.0,2,14
-59.0,-56.0,-61.0,-61.0,-64.0,-52.0,-59.0,2,14
-58.0,-57.0,-58.0,-61.0,-62.0,-53.0,-59.0,2,14
-58.0,-57.0,-59.0,-59.0,-62.0,-52.0,-56.0,2,14
-58.0,-51.0,-58.0,-52.0,-59.0,-56.0,-63.0,3,14
-57.0,-52.0,-57.0,-52.0,-60.0,-58.0,-63.0,3,14
-56.0,-53.0,-57.0,-52.0,-59.0,-58.0,-63.0,3,14
-58.0,-52.0,-59.0,-52.0,-57.0,-58.0,-64.0,3,14
-58.0,-52.0,-58.0,-52.0,-59.0,-55.0,-65.0,3,14
-57.0,-53.0,-58.0,-54.0,-59.0,-57.0,-64.0,3,14
-57.0,-53.0,-58.0,-52.0,-59.0,-54.0,-63.0,3,14
-58.0,-52.0,-59.0,-50.0,-59.0,-55.0,-64.0,3,14
-57.0,-52.0,-57.0,-52.0,-59.0,-57.0,-63.0,3,14
-57.0,-53.0,-60.0,-52.0,-60.0,-56.0,-63.0,3,14
-58.0,-51.0,-59.0,-52.0,-59.0,-57.0,-63.0,3,14
-58.0,-53.0,-59.0,-52.0,-59.0,-59.0,-63.0,3,14
-56.0,-53.0,-55.0,-52.0,-59.0,-58.0,-63.0,3,14
-56.0,-53.0,-58.0,-52.0,-59.0,-57.0,-63.0,3,14
-58.0,-52.0,-56.0,-51.0,-59.0,-58.0,-63.0,3,14
-58.0,-53.0,-58.0,-52.0,-59.0,-55.0,-63.0,3,14
-61.0,-56.0,-58.0,-65.0,-55.0,-47.0,-61.0,4,14
-61.0,-55.0,-60.0,-58.0,-56.0,-46.0,-61.0,4,14
-61.0,-56.0,-58.0,-59.0,-55.0,-46.0,-62.0,4,14
-61.0,-56.0,-59.0,-59.0,-54.0,-47.0,-61.0,4,14
-61.0,-56.0,-60.0,-59.0,-52.0,-46.0,-61.0,4,14
-61.0,-55.0,-58.0,-64.0,-53.0,-47.0,-61.0,4,14
-62.0,-55.0,-59.0,-59.0,-55.0,-47.0,-64.0,4,14
-61.0,-56.0,-60.0,-65.0,-52.0,-47.0,-63.0,4,14
-61.0,-55.0,-59.0,-63.0,-55.0,-46.0,-56.0,4,14
-61.0,-56.0,-59.0,-64.0,-55.0,-47.0,-56.0,4,14
-61.0,-56.0,-56.0,-58.0,-56.0,-47.0,-61.0,4,14
-61.0,-56.0,-55.0,-58.0,-55.0,-47.0,-62.0,4,14
-62.0,-56.0,-57.0,-65.0,-55.0,-46.0,-61.0,4,14
-61.0,-56.0,-56.0,-57.0,-54.0,-47.0,-66.0,4,14
-61.0,-56.0,-58.0,-64.0,-55.0,-46.0,-61.0,4,14
-61.0,-56.0,-56.0,-64.0,-55.0,-46.0,-63.0,4,14
-53.0,-52.0,-59.0,-57.0,-54.0,-53.0,-58.0,5,14
-55.0,-51.0,-56.0,-57.0,-56.0,-54.0,-59.0,5,14
-55.0,-52.0,-59.0,-57.0,-57.0,-54.0,-59.0,5,14
-56.0,-51.0,-59.0,-56.0,-55.0,-52.0,-59.0,5,14
-55.0,-52.0,-56.0,-57.0,-56.0,-52.0,-58.0,5,14
-55.0,-51.0,-57.0,-56.0,-56.0,-55.0,-59.0,5,14
-56.0,-51.0,-59.0,-57.0,-55.0,-54.0,-58.0,5,14
-55.0,-53.0,-59.0,-56.0,-56.0,-52.0,-61.0,5,14
-55.0,-52.0,-60.0,-56.0,-53.0,-54.0,-61.0,5,14
-55.0,-53.0,-59.0,-56.0,-56.0,-54.0,-59.0,5,14
-55.0,-52.0,-59.0,-56.0,-54.0,-55.0,-58.0,5,14
-55.0,-53.0,-58.0,-56.0,-54.0,-52.0,-58.0,5,14
-55.0,-54.0,-58.0,-56.0,-56.0,-52.0,-58.0,5,14
-55.0,-53.0,-56.0,-57.0,-55.0,-54.0,-58.0,5,14
-55.0,-53.0,-59.0,-56.0,-56.0,-51.0,-60.0,5,14
-56.0,-52.0,-58.0,-56.0,-57.0,-54.0,-58.0,5,14
-61.0,-61.0,-57.0,-60.0,-58.0,-59.0,-62.0,6,14
-61.0,-61.0,-57.0,-61.0,-55.0,-55.0,-63.0,6,14
-61.0,-61.0,-58.0,-63.0,-56.0,-60.0,-62.0,6,14
-59.0,-61.0,-58.0,-61.0,-59.0,-59.0,-63.0,6,14
-61.0,-58.0,-57.0,-61.0,-56.0,-59.0,-62.0,6,14
-62.0,-61.0,-58.0,-58.0,-58.0,-58.0,-63.0,6,14
-61.0,-61.0,-57.0,-61.0,-59.0,-55.0,-63.0,6,14
-59.0,-59.0,-58.0,-61.0,-58.0,-59.0,-63.0,6,14
-60.0,-60.0,-57.0,-62.0,-56.0,-59.0,-62.0,6,14
-61.0,-61.0,-57.0,-60.0,-58.0,-59.0,-62.0,6,14
-60.0,-61.0,-56.0,-61.0,-55.0,-60.0,-62.0,6,14
-59.0,-61.0,-59.0,-60.0,-56.0,-56.0,-62.0,6,14
-61.0,-61.0,-56.0,-60.0,-55.0,-59.0,-63.0,6,14
-61.0,-61.0,-57.0,-62.0,-58.0,-59.0,-63.0,6,14
-61.0,-59.0,-55.0,-63.0,-59.0,-60.0,-62.0,6,14
-61.0,-60.0,-56.0,-61.0,-57.0,-60.0,-63.0,6,14
-59.0,-57.0,-46.0,-53.0,-56.0,-51.0,-53.0,1,15
-59.0,-59.0,-48.0,-53.0,-55.0,-50.0,-55.0,1,15
-59.0,-59.0,-48.0,-53.0,-54.0,-49.0,-53.0,1,15
-59.0,-59.0,-47.0,-54.0,-54.0,-50.0,-52.0,1,15
-59.0,-60.0,-49.0,-55.0,-55.0,-49.0,-54.0,1,15
-58.0,-59.0,-49.0,-56.0,-57.0,-50.0,-53.0,1,15
-60.0,-61.0,-49.0,-55.0,-57.0,-49.0,-55.0,1,15
-59.0,-60.0,-48.0,-55.0,-54.0,-50.0,-55.0,1,15
-57.0,-60.0,-48.0,-55.0,-55.0,-53.0,-54.0,1,15
-59.0,-59.0,-48.0,-51.0,-55.0,-53.0,-54.0,1,15
-59.0,-60.0,-49.0,-52.0,-53.0,-52.0,-51.0,1,15
-58.0,-60.0,-49.0,-53.0,-55.0,-51.0,-56.0,1,15
-58.0,-59.0,-50.0,-54.0,-55.0,-49.0,-55.0,1,15
-58.0,-58.0,-49.0,-54.0,-54.0,-49.0,-53.0,1,15
-58.0,-60.0,-48.0,-53.0,-56.0,-48.0,-54.0,1,15
-58.0,-59.0,-49.0,-50.0,-52.0,-50.0,-54.0,1,15
-62.0,-53.0,-54.0,-61.0,-64.0,-59.0,-61.0,2,15
-62.0,-54.0,-53.0,-60.0,-66.0,-59.0,-62.0,2,15
-61.0,-55.0,-54.0,-61.0,-66.0,-59.0,-58.0,2,15
-62.0,-56.0,-53.0,-60.0,-66.0,-59.0,-61.0,2,15
-62.0,-55.0,-55.0,-61.0,-66.0,-59.0,-62.0,2,15
-61.0,-53.0,-54.0,-59.0,-66.0,-61.0,-60.0,2,15
-61.0,-54.0,-52.0,-62.0,-66.0,-61.0,-68.0,2,15
-61.0,-55.0,-53.0,-61.0,-60.0,-61.0,-62.0,2,15
-62.0,-54.0,-53.0,-59.0,-62.0,-56.0,-56.0,2,15
-61.0,-53.0,-51.0,-61.0,-60.0,-59.0,-58.0,2,15
-62.0,-53.0,-53.0,-60.0,-62.0,-62.0,-60.0,2,15
-61.0,-55.0,-53.0,-60.0,-61.0,-60.0,-55.0,2,15
-61.0,-53.0,-51.0,-63.0,-63.0,-62.0,-58.0,2,15
-61.0,-54.0,-53.0,-58.0,-59.0,-65.0,-62.0,2,15
-61.0,-54.0,-54.0,-61.0,-59.0,-59.0,-56.0,2,15
-61.0,-54.0,-52.0,-56.0,-60.0,-59.0,-59.0,2,15
-57.0,-58.0,-52.0,-59.0,-58.0,-51.0,-60.0,3,15
-58.0,-57.0,-53.0,-51.0,-58.0,-55.0,-61.0,3,15
-59.0,-57.0,-52.0,-59.0,-58.0,-55.0,-61.0,3,15
-59.0,-58.0,-53.0,-59.0,-58.0,-49.0,-61.0,3,15
-58.0,-58.0,-53.0,-52.0,-56.0,-56.0,-59.0,3,15
-58.0,-58.0,-54.0,-59.0,-57.0,-55.0,-61.0,3,15
-58.0,-56.0,-53.0,-61.0,-57.0,-51.0,-61.0,3,15
-59.0,-56.0,-53.0,-52.0,-58.0,-55.0,-61.0,3,15
-58.0,-58.0,-53.0,-52.0,-58.0,-55.0,-61.0,3,15
-58.0,-57.0,-53.0,-60.0,-59.0,-55.0,-60.0,3,15
-58.0,-55.0,-53.0,-59.0,-58.0,-53.0,-61.0,3,15
-59.0,-58.0,-52.0,-58.0,-58.0,-55.0,-61.0,3,15
-58.0,-58.0,-53.0,-58.0,-58.0,-51.0,-60.0,3,15
-58.0,-58.0,-53.0,-52.0,-58.0,-55.0,-60.0,3,15
-58.0,-58.0,-52.0,-59.0,-58.0,-51.0,-61.0,3,15
-58.0,-58.0,-54.0,-61.0,-58.0,-55.0,-61.0,3,15
-62.0,-52.0,-52.0,-59.0,-54.0,-52.0,-52.0,4,15
-61.0,-55.0,-52.0,-60.0,-55.0,-52.0,-52.0,4,15
-61.0,-54.0,-52.0,-60.0,-55.0,-52.0,-50.0,4,15
-62.0,-54.0,-51.0,-60.0,-55.0,-52.0,-52.0,4,15
-61.0,-54.0,-53.0,-60.0,-54.0,-51.0,-49.0,4,15
-61.0,-54.0,-53.0,-60.0,-54.0,-52.0,-52.0,4,15
-61.0,-54.0,-54.0,-59.0,-54.0,-52.0,-52.0,4,15
-61.0,-54.0,-52.0,-59.0,-55.0,-52.0,-52.0,4,15
-61.0,-54.0,-53.0,-59.0,-56.0,-52.0,-51.0,4,15
-61.0,-55.0,-52.0,-59.0,-54.0,-53.0,-51.0,4,15
-61.0,-54.0,-52.0,-60.0,-55.0,-52.0,-52.0,4,15
-61.0,-54.0,-51.0,-60.0,-56.0,-52.0,-53.0,4,15
-61.0,-52.0,-53.0,-60.0,-55.0,-52.0,-52.0,4,15
-61.0,-54.0,-51.0,-60.0,-56.0,-52.0,-49.0,4,15
-61.0,-55.0,-53.0,-60.0,-55.0,-53.0,-51.0,4,15
-62.0,-54.0,-52.0,-60.0,-55.0,-52.0,-52.0,4,15
-62.0,-58.0,-48.0,-66.0,-57.0,-50.0,-55.0,5,15
-62.0,-58.0,-49.0,-66.0,-58.0,-51.0,-53.0,5,15
-63.0,-57.0,-50.0,-66.0,-58.0,-59.0,-55.0,5,15
-62.0,-58.0,-48.0,-66.0,-58.0,-57.0,-55.0,5,15
-62.0,-58.0,-51.0,-68.0,-58.0,-57.0,-54.0,5,15
-62.0,-58.0,-51.0,-67.0,-60.0,-51.0,-55.0,5,15
-62.0,-58.0,-50.0,-67.0,-59.0,-56.0,-55.0,5,15
-62.0,-58.0,-49.0,-66.0,-59.0,-57.0,-55.0,5,15
-63.0,-58.0,-50.0,-67.0,-59.0,-57.0,-54.0,5,15
-62.0,-58.0,-50.0,-67.0,-59.0,-50.0,-56.0,5,15
-62.0,-58.0,-47.0,-66.0,-60.0,-56.0,-55.0,5,15
-63.0,-57.0,-49.0,-67.0,-58.0,-57.0,-55.0,5,15
-62.0,-58.0,-50.0,-67.0,-56.0,-57.0,-56.0,5,15
-63.0,-58.0,-52.0,-67.0,-59.0,-57.0,-55.0,5,15
-63.0,-58.0,-52.0,-67.0,-59.0,-57.0,-55.0,5,15
-62.0,-58.0,-51.0,-67.0,-58.0,-51.0,-55.0,5,15
-63.0,-57.0,-54.0,-66.0,-57.0,-53.0,-59.0,6,15
-63.0,-57.0,-56.0,-64.0,-57.0,-52.0,-59.0,6,15
-62.0,-57.0,-55.0,-62.0,-57.0,-51.0,-59.0,6,15
-63.0,-58.0,-53.0,-64.0,-56.0,-53.0,-59.0,6,15
-63.0,-57.0,-56.0,-64.0,-55.0,-52.0,-60.0,6,15
-62.0,-56.0,-56.0,-65.0,-54.0,-55.0,-58.0,6,15
-62.0,-57.0,-54.0,-63.0,-55.0,-52.0,-59.0,6,15
-62.0,-58.0,-55.0,-63.0,-55.0,-54.0,-58.0,6,15
-63.0,-58.0,-56.0,-63.0,-55.0,-54.0,-58.0,6,15
-64.0,-58.0,-56.0,-64.0,-54.0,-54.0,-59.0,6,15
-62.0,-57.0,-55.0,-65.0,-56.0,-52.0,-58.0,6,15
-62.0,-57.0,-54.0,-64.0,-56.0,-51.0,-58.0,6,15
-63.0,-57.0,-55.0,-64.0,-57.0,-52.0,-59.0,6,15
-62.0,-57.0,-54.0,-64.0,-55.0,-52.0,-59.0,6,15
-62.0,-57.0,-53.0,-64.0,-56.0,-54.0,-59.0,6,15
-62.0,-57.0,-53.0,-63.0,-56.0,-51.0,-59.0,6,15
-63.0,-55.0,-52.0,-65.0,-63.0,-55.0,-52.0,1,16
-63.0,-56.0,-54.0,-63.0,-58.0,-55.0,-52.0,1,16
-63.0,-56.0,-54.0,-62.0,-59.0,-52.0,-53.0,1,16
-63.0,-57.0,-52.0,-62.0,-59.0,-55.0,-54.0,1,16
-63.0,-57.0,-52.0,-61.0,-61.0,-56.0,-51.0,1,16
-63.0,-57.0,-52.0,-65.0,-60.0,-54.0,-54.0,1,16
-63.0,-57.0,-54.0,-57.0,-60.0,-54.0,-53.0,1,16
-63.0,-57.0,-53.0,-60.0,-61.0,-52.0,-53.0,1,16
-63.0,-56.0,-54.0,-63.0,-61.0,-53.0,-50.0,1,16
-63.0,-59.0,-53.0,-61.0,-60.0,-52.0,-52.0,1,16
-62.0,-57.0,-51.0,-64.0,-60.0,-51.0,-52.0,1,16
-61.0,-56.0,-54.0,-67.0,-60.0,-52.0,-53.0,1,16
-61.0,-57.0,-53.0,-58.0,-61.0,-52.0,-50.0,1,16
-61.0,-56.0,-51.0,-63.0,-60.0,-54.0,-50.0,1,16
-61.0,-55.0,-53.0,-61.0,-56.0,-53.0,-54.0,1,16
-61.0,-55.0,-51.0,-66.0,-56.0,-53.0,-54.0,1,16
-57.0,-54.0,-55.0,-58.0,-62.0,-50.0,-57.0,2,16
-57.0,-57.0,-54.0,-50.0,-61.0,-54.0,-61.0,2,16
-57.0,-56.0,-56.0,-50.0,-60.0,-50.0,-61.0,2,16
-56.0,-57.0,-55.0,-50.0,-61.0,-56.0,-59.0,2,16
-57.0,-56.0,-53.0,-50.0,-62.0,-50.0,-59.0,2,16
-57.0,-57.0,-55.0,-58.0,-61.0,-56.0,-61.0,2,16
-57.0,-56.0,-55.0,-55.0,-59.0,-56.0,-59.0,2,16
-57.0,-58.0,-55.0,-57.0,-59.0,-57.0,-62.0,2,16
-57.0,-56.0,-55.0,-58.0,-60.0,-54.0,-63.0,2,16
-58.0,-56.0,-54.0,-58.0,-60.0,-56.0,-59.0,2,16
-57.0,-55.0,-55.0,-58.0,-61.0,-50.0,-59.0,2,16
-57.0,-56.0,-55.0,-58.0,-61.0,-54.0,-59.0,2,16
-57.0,-56.0,-55.0,-51.0,-61.0,-56.0,-59.0,2,16
-57.0,-57.0,-56.0,-51.0,-60.0,-55.0,-58.0,2,16
-57.0,-56.0,-53.0,-56.0,-61.0,-56.0,-60.0,2,16
-57.0,-56.0,-54.0,-50.0,-59.0,-53.0,-60.0,2,16
-59.0,-61.0,-57.0,-65.0,-55.0,-49.0,-57.0,3,16
-58.0,-60.0,-57.0,-66.0,-55.0,-49.0,-59.0,3,16
-61.0,-62.0,-55.0,-68.0,-55.0,-49.0,-59.0,3,16
-60.0,-61.0,-57.0,-65.0,-52.0,-49.0,-58.0,3,16
-61.0,-61.0,-57.0,-68.0,-55.0,-49.0,-58.0,3,16
-59.0,-62.0,-54.0,-65.0,-54.0,-49.0,-55.0,3,16
